filename,elevation,FOV,v_deg
2-233.7028827547862-63.9367322578956--6.084580625269933-56.49.png,56.49,63.9367322578956,-6.084580625269933
2-62.460034632736-63.75645281915209--9.395458577876024-56.49.png,56.49,63.75645281915209,-9.395458577876024
2-13.670549617009812-74.00949465108441-15.575544294087415-56.49.png,56.49,74.00949465108441,15.575544294087415
3-147.8295825600458-50.29757824037057--0.9107006295909166-34.86.png,34.86,50.29757824037057,-0.9107006295909166
3-246.53337292630917-54.3867235795873-27.741063144136305-34.86.png,34.86,54.3867235795873,27.741063144136305
3-176.73862251819736-65.14598912347796-28.46716247479732-34.86.png,34.86,65.14598912347796,28.46716247479732
3-261.5191026113165-54.216319187620876-6.22642909813468-34.86.png,34.86,54.216319187620876,6.22642909813468
3-227.22417055242676-88.92976504141191--25.752177513389967-34.86.png,34.86,88.92976504141191,-25.752177513389967
3-312.7931120437706-69.65215305695335-0.05168454711893844-34.86.png,34.86,69.65215305695335,0.05168454711893844
3-209.37719947241655-58.06055301724484-3.7755714433577126-34.86.png,34.86,58.06055301724484,3.7755714433577126
3-250.7132058365607-73.58879846448829--16.798805096243193-34.86.png,34.86,73.58879846448829,-16.798805096243193
3-350.31404931623376-84.0386362771122--22.301796044268198-34.86.png,34.86,84.0386362771122,-22.301796044268198
3-300.7784023632837-57.059361779145476--10.245757840473527-34.86.png,34.86,57.059361779145476,-10.245757840473527
3-232.33643754874487-55.222964639376585--11.097257308737301-34.86.png,34.86,55.222964639376585,-11.097257308737301
3-58.82333317185577-67.02224676457384-9.976816437535362-34.86.png,34.86,67.02224676457384,9.976816437535362
4-238.68129768410222-65.74931346827744-20.57403218340702-21.04.png,21.04,65.74931346827744,20.57403218340702
4-305.8322100379399-57.30612980695441-0.1409083694009432-21.04.png,21.04,57.30612980695441,0.1409083694009432
4-23.651988349490676-75.1748145019886--6.889399941604502-21.04.png,21.04,75.1748145019886,-6.889399941604502
4-198.05430673504333-75.78123322124043--21.733411917019165-21.04.png,21.04,75.78123322124043,-21.733411917019165
4-339.0170712891693-84.29046301585839-1.343007228451075-21.04.png,21.04,84.29046301585839,1.343007228451075
4-140.51991515507007-77.53485958222156--27.166595834066644-21.04.png,21.04,77.53485958222156,-27.166595834066644
4-350.5323922903361-77.02578071368771-7.106212769051858-21.04.png,21.04,77.02578071368771,7.106212769051858
4-7.570308251299718-59.9091376325576--9.452323542072843-21.04.png,21.04,59.9091376325576,-9.452323542072843
4-324.28793324359555-71.49197222113531-18.910210657047784-21.04.png,21.04,71.49197222113531,18.910210657047784
4-55.33482578652903-53.834579913256434-28.830543450787417-21.04.png,21.04,53.834579913256434,28.830543450787417
4-89.13361715023647-70.6284547280145--23.92576704481357-21.04.png,21.04,70.6284547280145,-23.92576704481357
4-333.1241388722271-68.44516107517332--25.935493196105742-21.04.png,21.04,68.44516107517332,-25.935493196105742
5-346.3738479460246-79.00983284450737-2.0318705949654614-62.20.png,62.20,79.00983284450737,2.0318705949654614
5-234.2404757689256-81.7243550542821--7.455563421492926-62.20.png,62.20,81.7243550542821,-7.455563421492926
5-290.1472473821061-53.18158567024525--5.434501472350654-62.20.png,62.20,53.18158567024525,-5.434501472350654
5-331.4126607321062-62.49115190577596-7.751287924791214-62.20.png,62.20,62.49115190577596,7.751287924791214
5-47.1207661976354-55.94737504269668--29.629352052077213-62.20.png,62.20,55.94737504269668,-29.629352052077213
5-30.69718118933008-88.03083419585164--8.029672217569605-62.20.png,62.20,88.03083419585164,-8.029672217569605
5-169.01260825878157-81.14148261665498-13.686419039168271-62.20.png,62.20,81.14148261665498,13.686419039168271
5-325.9512974272186-69.4558112410518--20.611935129360276-62.20.png,62.20,69.4558112410518,-20.611935129360276
5-238.83781613680566-59.42879498268543-4.20315283384091-62.20.png,62.20,59.42879498268543,4.20315283384091
5-34.29194999976336-52.37813534824146-15.879964165141573-62.20.png,62.20,52.37813534824146,15.879964165141573
5-250.26463374577813-61.551497837145206--12.61285758163481-62.20.png,62.20,61.551497837145206,-12.61285758163481
5-213.09719899858086-59.00505100210146-6.602488181452529-62.20.png,62.20,59.00505100210146,6.602488181452529
6-27.832753432963216-64.52704131784094--29.829112438578072-48.98.png,48.98,64.52704131784094,-29.829112438578072
6-87.26139207545711-78.61258718287772--28.393675034641067-48.98.png,48.98,78.61258718287772,-28.393675034641067
6-102.50203005970809-72.97499765358346-24.629409065232736-48.98.png,48.98,72.97499765358346,24.629409065232736
6-232.51053508323656-57.356808880101624-0.5416806848798537-48.98.png,48.98,57.356808880101624,0.5416806848798537
6-187.2573148795445-81.16651231415044-27.81361782496289-48.98.png,48.98,81.16651231415044,27.81361782496289
6-343.42864182209604-80.64358602514875-6.158134354701602-48.98.png,48.98,80.64358602514875,6.158134354701602
6-198.7606215267362-75.7294023394128-9.043691825345348-48.98.png,48.98,75.7294023394128,9.043691825345348
6-286.25403646768507-77.93223407797599-28.583816673908032-48.98.png,48.98,77.93223407797599,28.583816673908032
6-105.93535673572192-64.23755463874507--4.710083025951835-48.98.png,48.98,64.23755463874507,-4.710083025951835
6-277.378034262087-85.12378601886789--27.895499097553824-48.98.png,48.98,85.12378601886789,-27.895499097553824
6-47.719433787558984-79.61315772268665--5.428294685450496-48.98.png,48.98,79.61315772268665,-5.428294685450496
6-67.23750185751622-59.86176283228406-27.154471013192754-48.98.png,48.98,59.86176283228406,27.154471013192754
7-305.80356610470113-54.29319174535122--16.102757497425465-41.47.png,41.47,54.29319174535122,-16.102757497425465
7-241.79902043415316-88.61537627591488-4.466057119382896-41.47.png,41.47,88.61537627591488,4.466057119382896
7-54.93499369680493-54.48163502248387--2.0276178031722765-41.47.png,41.47,54.48163502248387,-2.0276178031722765
7-244.44355522819754-82.19571924205898--18.271502354583617-41.47.png,41.47,82.19571924205898,-18.271502354583617
7-149.10956370349447-88.47497420341084-7.316577113001188-41.47.png,41.47,88.47497420341084,7.316577113001188
7-61.17436406932773-72.39272033412075--8.641267343010895-41.47.png,41.47,72.39272033412075,-8.641267343010895
7-152.1814359454715-79.79311023449024--11.368745385715343-41.47.png,41.47,79.79311023449024,-11.368745385715343
7-149.62569718020885-63.44466560050392--0.9397129142859804-41.47.png,41.47,63.44466560050392,-0.9397129142859804
7-45.15756859698029-65.33704821258078--9.666850419493674-41.47.png,41.47,65.33704821258078,-9.666850419493674
7-270.7140175808373-86.44969804542612-27.19652084255553-41.47.png,41.47,86.44969804542612,27.19652084255553
7-312.5350464429667-52.17102627623393--5.413129208524868-41.47.png,41.47,52.17102627623393,-5.413129208524868
7-321.38074086966503-66.65488824579545--27.80449318172299-41.47.png,41.47,66.65488824579545,-27.80449318172299
8-204.38496058660553-63.37836078264681--16.558386926771785-54.69.png,54.69,63.37836078264681,-16.558386926771785
8-176.02517196402565-74.67973840187022--29.44509709399751-54.69.png,54.69,74.67973840187022,-29.44509709399751
8-118.8017157966762-60.000685977355104--27.9163762741177-54.69.png,54.69,60.000685977355104,-27.9163762741177
8-234.26102805087623-50.84257583812747-1.0913925345546396-54.69.png,54.69,50.84257583812747,1.0913925345546396
8-311.26574371188434-64.95011161797183--10.310368584587248-54.69.png,54.69,64.95011161797183,-10.310368584587248
8-142.2128496720547-63.06838822092037-17.42834183126765-54.69.png,54.69,63.06838822092037,17.42834183126765
8-353.6237746582365-87.2419165083453--19.605671277929748-54.69.png,54.69,87.2419165083453,-19.605671277929748
8-20.595772852282963-66.79504820861602--28.11774163502613-54.69.png,54.69,66.79504820861602,-28.11774163502613
8-49.43128223529759-70.00053034402838--3.6576175170764778-54.69.png,54.69,70.00053034402838,-3.6576175170764778
8-307.6406899840952-70.91178467244968--16.390597947494992-54.69.png,54.69,70.91178467244968,-16.390597947494992
8-121.34308803361654-69.11924521172342-15.121498873606427-54.69.png,54.69,69.11924521172342,15.121498873606427
8-177.3741746555933-55.81908535375723-5.712213816379574-54.69.png,54.69,55.81908535375723,5.712213816379574
9-294.9206586575945-54.05375621856387-1.5477836244269696-55.89.png,55.89,54.05375621856387,1.5477836244269696
9-314.1031854375829-83.68077675655277-2.487576605581445-55.89.png,55.89,83.68077675655277,2.487576605581445
9-41.49109765931075-53.59252377324049--15.78900971443138-55.89.png,55.89,53.59252377324049,-15.78900971443138
9-247.76253496634402-77.31086920850844-4.733367670471978-55.89.png,55.89,77.31086920850844,4.733367670471978
9-37.12211042450037-83.85588214457186-5.991473521095671-55.89.png,55.89,83.85588214457186,5.991473521095671
9-340.1692319058709-72.8594693245623--14.670846174114693-55.89.png,55.89,72.8594693245623,-14.670846174114693
9-230.35492948212988-62.53410256450039-6.783193617723036-55.89.png,55.89,62.53410256450039,6.783193617723036
9-206.50342670061661-68.41351713940475--4.457734418000442-55.89.png,55.89,68.41351713940475,-4.457734418000442
9-279.31481508933695-51.838298229723335-16.87748533965366-55.89.png,55.89,51.838298229723335,16.87748533965366
9-176.59400941187306-69.68960070889784-17.223115405020458-55.89.png,55.89,69.68960070889784,17.223115405020458
9-254.61443630609523-83.46572449586755-26.432992207137254-55.89.png,55.89,83.46572449586755,26.432992207137254
9-211.8558768154979-87.22890199547643-11.975486805143127-55.89.png,55.89,87.22890199547643,11.975486805143127
10-97.33166388135048-68.96784150282059--25.379221010024317-30.05.png,30.05,68.96784150282059,-25.379221010024317
10-252.7600403789949-83.28781045000875--7.085331014571306-30.05.png,30.05,83.28781045000875,-7.085331014571306
10-164.55809640067687-77.92090766339854-20.99992891911203-30.05.png,30.05,77.92090766339854,20.99992891911203
10-94.08955390323356-73.68254944580724--21.81788699508691-30.05.png,30.05,73.68254944580724,-21.81788699508691
10-239.5683266661379-50.40523556495365-26.467238765511695-30.05.png,30.05,50.40523556495365,26.467238765511695
10-245.393426848642-86.38683037421069-9.038969626327166-30.05.png,30.05,86.38683037421069,9.038969626327166
10-319.32502643141936-80.94373688390671-1.1994290620651853-30.05.png,30.05,80.94373688390671,1.1994290620651853
10-289.9942922904898-69.22175611191514--12.297853870411455-30.05.png,30.05,69.22175611191514,-12.297853870411455
10-250.03081900889242-74.35330334907964--0.2608617059215419-30.05.png,30.05,74.35330334907964,-0.2608617059215419
10-32.30887521131433-66.2968296498756--7.1330187278894535-30.05.png,30.05,66.2968296498756,-7.1330187278894535
10-71.93602385569886-65.04597370347241--28.375323080667666-30.05.png,30.05,65.04597370347241,-28.375323080667666
10-46.38856593780568-61.32581683872607-5.161641853316397-30.05.png,30.05,61.32581683872607,5.161641853316397
11-222.19389766051344-67.7695294152294-7.1862959607831485-34.86.png,34.86,67.7695294152294,7.1862959607831485
11-179.76097117794018-89.14730852736255-3.3881749775501717-34.86.png,34.86,89.14730852736255,3.3881749775501717
11-192.13056860371992-62.7283230185751--18.706873304903098-34.86.png,34.86,62.7283230185751,-18.706873304903098
11-26.03169508828584-70.76580950986072--7.8722097837851415-34.86.png,34.86,70.76580950986072,-7.8722097837851415
11-268.9631879451703-64.28682270967226--21.34033102235317-34.86.png,34.86,64.28682270967226,-21.34033102235317
11-323.56382771773974-58.123635196216554--22.226794843167102-34.86.png,34.86,58.123635196216554,-22.226794843167102
11-316.67685701604086-84.48123449043331--22.54079288271969-34.86.png,34.86,84.48123449043331,-22.54079288271969
11-66.37016261506652-74.64726528014897--10.094884122097966-34.86.png,34.86,74.64726528014897,-10.094884122097966
11-30.514697622919655-72.2590653111638--29.9527695463033-34.86.png,34.86,72.2590653111638,-29.9527695463033
11-48.65613704484452-56.612779570494695-14.674114410030796-34.86.png,34.86,56.612779570494695,14.674114410030796
11-219.32485986357702-65.06749887196943-1.5720868981122393-34.86.png,34.86,65.06749887196943,1.5720868981122393
11-214.33114753085775-84.53788346024311--5.697052574935903-34.86.png,34.86,84.53788346024311,-5.697052574935903
12-36.36685462552674-62.45806980245505-25.18325810411055-61.00.png,61.00,62.45806980245505,25.18325810411055
12-155.6874373601815-72.43626767696-14.8001745653429-61.00.png,61.00,72.43626767696,14.8001745653429
12-205.88870525221395-71.1075499877615--2.682985698801552-61.00.png,61.00,71.1075499877615,-2.682985698801552
12-77.67968074766277-72.98572107368192--1.868483378487852-61.00.png,61.00,72.98572107368192,-1.868483378487852
12-232.65611333070734-79.56889871383956-25.08658361764183-61.00.png,61.00,79.56889871383956,25.08658361764183
12-296.64580675701035-72.88962218268009-26.458646484511462-61.00.png,61.00,72.88962218268009,26.458646484511462
12-36.64295487445139-88.32443523345532--29.925320653877392-61.00.png,61.00,88.32443523345532,-29.925320653877392
12-110.29149622088342-64.59380921510243-26.673716097132917-61.00.png,61.00,64.59380921510243,26.673716097132917
12-180.38595440528837-63.255121471572835--21.319158303862743-61.00.png,61.00,63.255121471572835,-21.319158303862743
12-98.17848095052106-67.65343393835775-13.720490519501695-61.00.png,61.00,67.65343393835775,13.720490519501695
12-98.63645061361085-89.78960006094853-13.136889215380926-61.00.png,61.00,89.78960006094853,13.136889215380926
12-237.9405181178429-80.82958920802838-6.791641636811377-61.00.png,61.00,80.82958920802838,6.791641636811377
13-99.27318302596302-68.37701036039645-19.865984880435043-29.45.png,29.45,68.37701036039645,19.865984880435043
13-247.49290793396327-55.873651461651576-8.36494379390048-29.45.png,29.45,55.873651461651576,8.36494379390048
13-271.3397772856689-83.99131848137226-17.684908447404013-29.45.png,29.45,83.99131848137226,17.684908447404013
13-108.77945384557361-67.2409897086776-18.32106026438609-29.45.png,29.45,67.2409897086776,18.32106026438609
13-173.3975762420418-62.68644463897054--19.751387819259495-29.45.png,29.45,62.68644463897054,-19.751387819259495
13-155.6544385182977-87.26385570855453--15.15384593473236-29.45.png,29.45,87.26385570855453,-15.15384593473236
13-24.51441805761457-63.307053082798745--0.15128294658866892-29.45.png,29.45,63.307053082798745,-0.15128294658866892
13-24.097889241189314-57.673245965006814--4.117335562619431-29.45.png,29.45,57.673245965006814,-4.117335562619431
13-220.01993135326057-81.90702606575762-7.0021531593107795-29.45.png,29.45,81.90702606575762,7.0021531593107795
13-152.99006640712096-61.178553233010355--29.874897542432198-29.45.png,29.45,61.178553233010355,-29.874897542432198
13-68.67542262220202-65.77918529630435--9.676282793056806-29.45.png,29.45,65.77918529630435,-9.676282793056806
13-52.86885566925564-81.20844760886331-8.653827216774516-29.45.png,29.45,81.20844760886331,8.653827216774516
14-256.73578963990747-75.07756008286437-6.782062740594405-26.14.png,26.14,75.07756008286437,6.782062740594405
14-50.52619471388441-60.77943941360865-6.068556230140203-26.14.png,26.14,60.77943941360865,6.068556230140203
14-335.36596836443-68.3273275963798--11.033453297284545-26.14.png,26.14,68.3273275963798,-11.033453297284545
14-143.52015275944927-88.30928130039291--20.701218168340674-26.14.png,26.14,88.30928130039291,-20.701218168340674
14-349.5864050226893-78.13093278073093--1.6638786699921901-26.14.png,26.14,78.13093278073093,-1.6638786699921901
14-298.22705977158654-53.29939061146755--2.930087945483379-26.14.png,26.14,53.29939061146755,-2.930087945483379
14-89.4926015979969-71.54334101833366--12.573888076294317-26.14.png,26.14,71.54334101833366,-12.573888076294317
14-327.2123082061478-81.07936508566372-21.730934022548986-26.14.png,26.14,81.07936508566372,21.730934022548986
14-131.65336391661717-65.90807635720594--4.4642358618770785-26.14.png,26.14,65.90807635720594,-4.4642358618770785
14-18.548982135025554-72.35198999174764-29.022035235897064-26.14.png,26.14,72.35198999174764,29.022035235897064
14-73.5344658555222-69.99674333171237--27.204866476256253-26.14.png,26.14,69.99674333171237,-27.204866476256253
14-52.14591590456016-55.60757812588131--25.169312129433344-26.14.png,26.14,55.60757812588131,-25.169312129433344
15-148.8017329628687-81.5554294679113-15.646318805010303-30.05.png,30.05,81.5554294679113,15.646318805010303
15-39.215670023733765-79.98183710465094--28.013303290135845-30.05.png,30.05,79.98183710465094,-28.013303290135845
15-15.077229294143205-72.53648409297568-2.701096172340357-30.05.png,30.05,72.53648409297568,2.701096172340357
15-58.75622007986089-56.00944255605506--5.551834900634322-30.05.png,30.05,56.00944255605506,-5.551834900634322
15-60.618772722500225-86.45068271759378-13.044466081758905-30.05.png,30.05,86.45068271759378,13.044466081758905
15-283.22888915659576-86.74113087250485--13.245330070699467-30.05.png,30.05,86.74113087250485,-13.245330070699467
15-73.98548983655444-88.20338182225638--8.565998014205395-30.05.png,30.05,88.20338182225638,-8.565998014205395
15-225.17929603515188-85.23862111677863-12.365485989357076-30.05.png,30.05,85.23862111677863,12.365485989357076
15-4.909362332124969-78.58828571244823--17.68945346512387-30.05.png,30.05,78.58828571244823,-17.68945346512387
15-196.40959823810783-71.23459156941337--29.282238923586476-30.05.png,30.05,71.23459156941337,-29.282238923586476
15-162.89929829319334-78.43271978220805--2.952637054672124-30.05.png,30.05,78.43271978220805,-2.952637054672124
15-134.79546913389902-52.86156179290855-24.31857871306049-30.05.png,30.05,52.86156179290855,24.31857871306049
16-172.62597138872263-58.892060018374295--21.010771066398174-31.25.png,31.25,58.892060018374295,-21.010771066398174
16-269.81169117208924-73.67598909495061-28.884062415863504-31.25.png,31.25,73.67598909495061,28.884062415863504
16-160.36393823769478-65.72654828196978-23.71312347433455-31.25.png,31.25,65.72654828196978,23.71312347433455
16-186.78901071997785-64.28278536629905-19.72081897158541-31.25.png,31.25,64.28278536629905,19.72081897158541
16-257.39236501459254-77.14376862174703-25.607309841353597-31.25.png,31.25,77.14376862174703,25.607309841353597
16-134.36400780125288-60.798602035642155-24.201220527553623-31.25.png,31.25,60.798602035642155,24.201220527553623
16-131.24429086756-80.37718005919537--5.047451458351581-31.25.png,31.25,80.37718005919537,-5.047451458351581
16-297.55577465932424-74.32755175615168-19.911076400677494-31.25.png,31.25,74.32755175615168,19.911076400677494
16-283.7366043828712-71.68489954553773--20.768942788352405-31.25.png,31.25,71.68489954553773,-20.768942788352405
16-43.358898566794565-85.78612545782207-4.073143746539635-31.25.png,31.25,85.78612545782207,4.073143746539635
16-18.54239213295076-85.98963090413366-2.0824647375964815-31.25.png,31.25,85.98963090413366,2.0824647375964815
16-224.9838923372657-79.80566390276066--28.723093035201504-31.25.png,31.25,79.80566390276066,-28.723093035201504
17-211.82616732299311-65.62580300525889--24.68386346163848-40.87.png,40.87,65.62580300525889,-24.68386346163848
17-149.8731539012021-71.61239002779965-7.075459972619541-40.87.png,40.87,71.61239002779965,7.075459972619541
17-123.14543334218337-69.08599742247581--14.34959333843964-40.87.png,40.87,69.08599742247581,-14.34959333843964
17-122.5714641914579-73.70907479854874-27.99207196439849-40.87.png,40.87,73.70907479854874,27.99207196439849
17-356.6879126778844-61.10642236511837-8.19626670946515-40.87.png,40.87,61.10642236511837,8.19626670946515
17-153.14775196979517-64.98531892619295--22.889890196177475-40.87.png,40.87,64.98531892619295,-22.889890196177475
17-263.9589886852519-88.62611850682083-20.88111371811329-40.87.png,40.87,88.62611850682083,20.88111371811329
17-70.41277545470695-73.89550593996861-0.36646082983005-40.87.png,40.87,73.89550593996861,0.36646082983005
17-47.98599608238447-67.65304610364466--12.812905546358927-40.87.png,40.87,67.65304610364466,-12.812905546358927
17-318.8726895620173-72.376217135628-10.64240449693213-40.87.png,40.87,72.376217135628,10.64240449693213
17-215.56233873980636-85.64873128645279--8.279474041042-40.87.png,40.87,85.64873128645279,-8.279474041042
17-288.0030261419304-59.35463403636174-8.248432918793306-40.87.png,40.87,59.35463403636174,8.248432918793306
18-357.52144837450385-57.71167822837339-18.357893210212218-42.97.png,42.97,57.71167822837339,18.357893210212218
18-328.63247626509985-83.23167125154889-24.765482989101613-42.97.png,42.97,83.23167125154889,24.765482989101613
18-178.30281542889844-89.56660545515676-8.223508821224996-42.97.png,42.97,89.56660545515676,8.223508821224996
18-118.84206263339098-55.73354965973268-16.523223310707507-42.97.png,42.97,55.73354965973268,16.523223310707507
18-55.534052126333236-72.48500658549432-14.201257474642716-42.97.png,42.97,72.48500658549432,14.201257474642716
18-176.74433353335877-87.17823112847248--5.869761173117922-42.97.png,42.97,87.17823112847248,-5.869761173117922
18-133.44809120324842-76.43703229782105--11.29507190223961-42.97.png,42.97,76.43703229782105,-11.29507190223961
18-197.1449514330464-70.23031292733506-21.163366062128148-42.97.png,42.97,70.23031292733506,21.163366062128148
18-128.95228484006165-64.8888785006269-27.064795374314286-42.97.png,42.97,64.8888785006269,27.064795374314286
18-17.506866568211766-55.714254679199506--0.6338952569005691-42.97.png,42.97,55.714254679199506,-0.6338952569005691
18-151.23676466256669-83.18447376112607--17.019362562296337-42.97.png,42.97,83.18447376112607,-17.019362562296337
18-315.71704092698656-75.0043907810292-4.693651171574636-42.97.png,42.97,75.0043907810292,4.693651171574636
19-262.7914499429188-58.87033806922928-17.757730923991232-51.39.png,51.39,58.87033806922928,17.757730923991232
19-348.50461029049603-65.34515312610914--0.26732791340857176-51.39.png,51.39,65.34515312610914,-0.26732791340857176
19-21.410885196335045-89.92141376063435--27.993766430806303-51.39.png,51.39,89.92141376063435,-27.993766430806303
19-292.96562897017236-68.4405878845991--22.633939173550548-51.39.png,51.39,68.4405878845991,-22.633939173550548
19-179.46300507805717-62.862510167591346--6.277522760236273-51.39.png,51.39,62.862510167591346,-6.277522760236273
19-24.196247215256385-67.86822946832363--16.365969365180103-51.39.png,51.39,67.86822946832363,-16.365969365180103
19-245.29607505415316-62.50490117970348--20.28387053757647-51.39.png,51.39,62.50490117970348,-20.28387053757647
19-246.9456168470958-63.24366836978142--22.438706224847163-51.39.png,51.39,63.24366836978142,-22.438706224847163
19-328.5630775792242-66.6018154642712-16.602786333738173-51.39.png,51.39,66.6018154642712,16.602786333738173
19-303.4647518509278-67.08388406592347--6.018804494359038-51.39.png,51.39,67.08388406592347,-6.018804494359038
19-112.29012333457905-73.16998136055156-13.148236084420176-51.39.png,51.39,73.16998136055156,13.148236084420176
19-98.03603319320615-67.67362219499731--28.659402100109038-51.39.png,51.39,67.67362219499731,-28.659402100109038
20-205.34219607039228-82.31391146436869-15.913550605778454-50.78.png,50.78,82.31391146436869,15.913550605778454
20-77.54863130078357-70.40181232861318-7.561750740502383-50.78.png,50.78,70.40181232861318,7.561750740502383
20-295.08380112496485-66.15025088730862--23.961075990211747-50.78.png,50.78,66.15025088730862,-23.961075990211747
20-242.48430852726884-75.84954247994268--9.060188816337774-50.78.png,50.78,75.84954247994268,-9.060188816337774
20-85.47823300353986-77.85162078259681-0.8997152256257657-50.78.png,50.78,77.85162078259681,0.8997152256257657
20-270.8330525410429-88.11341596437109-13.539827067342593-50.78.png,50.78,88.11341596437109,13.539827067342593
20-202.59645287575256-76.35610975297021-18.80049034279034-50.78.png,50.78,76.35610975297021,18.80049034279034
20-45.35902494256988-68.51608800570823-4.151136639564456-50.78.png,50.78,68.51608800570823,4.151136639564456
20-282.31627895976965-88.56739958160404-4.710448984123268-50.78.png,50.78,88.56739958160404,4.710448984123268
20-265.22519054432047-51.58908157893093-3.372922027081266-50.78.png,50.78,51.58908157893093,3.372922027081266
20-17.49941416643476-79.56572404096687-11.637539972381802-50.78.png,50.78,79.56572404096687,11.637539972381802
20-178.15512164318864-65.81091183111681--9.815429905015453-50.78.png,50.78,65.81091183111681,-9.815429905015453
21-163.68653846608674-70.42067480915074--2.19477081461784-46.58.png,46.58,70.42067480915074,-2.19477081461784
21-3.7131958885390937-75.5684799384786--2.937541911770502-46.58.png,46.58,75.5684799384786,-2.937541911770502
21-173.37789627999345-84.04455038795635-4.697082182559868-46.58.png,46.58,84.04455038795635,4.697082182559868
21-330.85510410389867-75.10318610502185-9.381872783940906-46.58.png,46.58,75.10318610502185,9.381872783940906
21-43.83124695870958-76.98516529477081--15.750792430643374-46.58.png,46.58,76.98516529477081,-15.750792430643374
21-184.22099712763787-85.39722680528342--18.16214953023492-46.58.png,46.58,85.39722680528342,-18.16214953023492
21-27.837558055682457-64.44571718851424-4.557168738463552-46.58.png,46.58,64.44571718851424,4.557168738463552
21-280.58961313960015-51.02505641783376-23.95222404848348-46.58.png,46.58,51.02505641783376,23.95222404848348
21-157.05186796161445-80.04409632923254--23.411432332605088-46.58.png,46.58,80.04409632923254,-23.411432332605088
21-338.27855502852265-77.11231442895857-16.385301487325236-46.58.png,46.58,77.11231442895857,16.385301487325236
21-159.78024874910128-68.19096498656378--28.638059135968586-46.58.png,46.58,68.19096498656378,-28.638059135968586
21-235.47917166704642-61.86654344649101-27.552099051571524-46.58.png,46.58,61.86654344649101,27.552099051571524
22-193.96662913590313-89.29042904745062--17.16439339061527-33.96.png,33.96,89.29042904745062,-17.16439339061527
