image_path,elevation_deg,label_type,timestamp
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1_WeSmKvFsfLYy_e1oV9b8tw_37.58552663_-75.78515463.jpg,54.69,clear,2026-04-13T14:58:52
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1811_PJNxSR-UMPDQtJTjZV9flw_55.19958107_36.92187072.jpg,53.79,cloudy,2026-04-13T14:58:53
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1274_FKDLpaffM9Qjpb9AaGPosA_53.13323736_47.71090210.jpg,42.37,clear,2026-04-13T14:58:55
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/670_1VXkYWCs_GfqMX5QpLavLw_37.99950529_15.87325752.jpg,32.15,cloudy,2026-04-13T14:58:56
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1149_QI9nA5re6N6TePZmStfAAA_-38.00104355_145.19074495.jpg,11.12,clear,2026-04-13T14:58:58
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2339_LYfUxnYIOEaCMd2vgyi8uA_41.29588025_-92.65329953.jpg,58.00,clear,2026-04-13T14:59:03
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/309_AbI0lL2laiX1HTcLtqaMiA_33.46645448_129.86020157.jpg,55.59,cloudy,2026-04-13T14:59:04
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1966_ug1FShKqmrbPFB4XBdpZmA_43.97969477_-97.67077528.jpg,27.35,clear,2026-04-13T14:59:06
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/324_QDyoo3v8VWm-XOBiUk1q4g_44.27778469_26.13659573.jpg,39.37,clear,2026-04-13T14:59:09
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/253_gwWnbB0Vy6ooYVOEgtARHw_22.69165143_78.17047842.jpg,39.37,cloudy,2026-04-13T14:59:10
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/74__OQEg65aevjealh3CSkT8w_11.15209440_105.98044779.jpg,39.37,cloudy,2026-04-13T14:59:11
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/623_i-pJZtVSGuNGyFnLTvK1XQ_41.86647774_24.81661877.jpg,39.37,cloudy,2026-04-13T14:59:12
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/441_bmZZs6frbaZcnD-DTXMBXQ_47.39938475_21.66691520.jpg,54.69,clear,2026-04-13T14:59:13
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/151_BYGMzzVEhB9NBxvSZ0DcBA_17.99075804_74.43155213.jpg,46.58,clear,2026-04-13T14:59:15
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/652_TSMlgWByB4uqVc1WcWgxMQ_45.05271595_-118.92780135.jpg,46.58,cloudy,2026-04-13T14:59:16
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/948_k6pwQzBDZbuTPbvINwhAKg_38.95870082_-80.67688225.jpg,46.58,cloudy,2026-04-13T14:59:17
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/265_hiuMipAs2x4IGWfDkJ2gHw_13.67733707_100.66355814.jpg,53.19,clear,2026-04-13T14:59:22
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/261_SvSCXDYN_AsHnmiyf0-9MQ_42.97688059_-4.50834691.jpg,53.19,cloudy,2026-04-13T14:59:23
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/291_dOB5hSo7N0oJ1yNI_WAwIQ_-13.77994020_-47.26817133.jpg,53.19,cloudy,2026-04-13T14:59:24
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1799_ynJSh7h9eu3aYjmw28t6zA_-31.67905501_-63.88005856.jpg,59.80,clear,2026-04-13T14:59:26
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1198_4PzEn2YwwKMbP7klk26EmQ_10.74966971_-74.76685114.jpg,77.53,clear,2026-04-13T14:59:35
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/244_B0bAf7F_7CMbaZ8aU1okcw_49.14285712_9.74565094.jpg,32.15,clear,2026-04-13T14:59:37
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1439_v90DsNoj5H-3RIjVd80-DA_39.98953345_32.58262250.jpg,69.72,cloudy,2026-04-13T14:59:41
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2627_bBNtplMxF3d3RiB1oXycDg_14.83878325_78.01949115.jpg,52.89,clear,2026-04-13T14:59:43
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/866__aDf5D9uc_p-yr7lN9U2ig_46.63058412_5.18019494.jpg,50.48,clear,2026-04-13T14:59:44
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/601_2bL6OgCsvpp9c2yJcxMeXQ_42.59429271_-6.50393189.jpg,42.97,clear,2026-04-13T14:59:46
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1101_oMzCVvMABtapwUb0F2HFyA_11.27502852_77.52587561.jpg,62.80,clear,2026-04-13T14:59:47
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1234_K_KNUM0---_0VEWKtk3OyQ_-26.49711688_31.37564038.jpg,38.16,clear,2026-04-13T14:59:48
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1841_y3_UgiBOt1CCGhGAD9YubQ_30.33841682_-109.69261443.jpg,67.61,clear,2026-04-13T14:59:49
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1321_0LWZArDWvsEcx05Me1DO0Q_1.31583228_103.94444681.jpg,56.19,cloudy,2026-04-13T14:59:51
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1177_LXvLY2ps0-AHeWFO1z6Qgw_32.79064435_130.75594021.jpg,55.59,cloudy,2026-04-13T14:59:52
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/62_0Ze4pTltB6rnZA24KnOqMw_42.90874461_-76.54006201.jpg,44.17,clear,2026-04-13T14:59:57
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/939_CM63yD4OADgfYdODwj7RKg_38.26290882_36.22052295.jpg,24.64,clear,2026-04-13T14:59:59
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1560_xJrj5tk8dVNwyzFe-IHx_Q_45.69778407_18.19714510.jpg,28.85,clear,2026-04-13T15:00:00
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/117_r1uyrHvGn9kNt0mcTtqP3g_60.57470148_6.99749445.jpg,29.45,cloudy,2026-04-13T15:00:02
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3146_BPGuLhqtBJubdXR7SGMbpw_41.88349876_-88.32353348.jpg,40.57,clear,2026-04-13T15:00:16
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2386_yJof8gdhDRjqpC3UUi7tDw_44.63545992_-1.10805670.jpg,49.58,clear,2026-04-13T15:00:17
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1854_crGqjrzuLVhHUe9qSn3rFw_39.09252014_140.71953698.jpg,49.58,cloudy,2026-04-13T15:00:18
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2279_viHKesQh8AbMHTyM9HpGUw_47.15901228_-98.00804042.jpg,61.30,clear,2026-04-13T15:00:19
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1712_JhmcC6ibDodL8vpct4e2kA_18.76736146_-99.46462574.jpg,64.91,clear,2026-04-13T15:00:21
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2739__xJZgrCyl2biqanPgzOtBA_30.21666096_-93.37348907.jpg,18.03,clear,2026-04-13T15:00:26
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/158_KuGut6wMratyBQ5yRBjqZA_-33.89103126_151.19547076.jpg,34.86,clear,2026-04-13T15:00:28
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/297_4-8hlGDNCCmwRc17b4hfzQ_56.21440699_26.72077323.jpg,34.86,cloudy,2026-04-13T15:00:29
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1010_1WZipe-n3_-uQiRN93IsvA_22.30098263_114.22803265.jpg,39.37,cloudy,2026-04-13T15:00:34
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/465_gGRWQd0VedSyUBD24m86Kg_49.59454917_6.03329163.jpg,36.06,clear,2026-04-13T15:00:37
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1954_f5akGwf29hY669eO4JXLLA_58.13023077_25.17499713.jpg,36.06,clear,2026-04-13T15:00:37
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1634_i3oPkwr8DoGXEn8qpoAjnQ_55.47251508_11.21007319.jpg,36.06,cloudy,2026-04-13T15:00:39
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1371_jqS0dljjiJMryqkIjtIpag_40.15248928_-77.71050926.jpg,62.20,clear,2026-04-13T15:00:40
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/338_i4--IPkrbAkd8f9V99pk4g_-32.93343418_27.45021695.jpg,39.67,clear,2026-04-13T15:00:41
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/623_4eo6oNPh1fYWgAwSh20pug_39.66706055_35.88284619.jpg,57.10,clear,2026-04-13T15:00:42
/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/385_IynABBDhEanW7PO-hJhS6A_20.30530315_100.01139802.jpg,54.99,cloudy,2026-04-13T15:00:43
